Ссылка;Название;Название ин.;Дата выхода;Длительность;Страна;Жанр;Режиссёр;В главных ролях;РейтингКол-во оценок
https://www.kinopoisk.ru//film/1045061/;Море соблазна;Serenity;2019;106;США;триллер;Стивен Найт;Мэттью МакКонахи, Энн Хэтэуэй;0;79337
https://www.kinopoisk.ru//film/568289/;Богемская рапсодия;Bohemian Rhapsody;2018;134;Великобритания;биография;Брайан Сингер;Рами Малек, Люси Бойнтон;8,0;471476
https://www.kinopoisk.ru//film/575613/;Бегущий в лабиринте;The Maze Runner;2014;113;Великобритания;фантастика;Уэс Болл;Дилан О’Брайен, Томас Сэнгстер;0;322425
https://www.kinopoisk.ru//film/527/;День сурка;Groundhog Day;1993;101;США;фэнтези;Харольд Рэмис;Билл Мюррей, Энди Макдауэлл;8,1;483416
https://www.kinopoisk.ru//film/5332755/;Свидетель;no eng title;2023;0;Россия;драма;Давид Дадунашвили;Карэн Бадалов, Юлия Афанасьева;0;0
https://www.kinopoisk.ru//film/2717/;Убить Билла;Kill Bill: Vol. 1;2003;111;США;боевик;Квентин Тарантино;Ума Турман, Люси Лью;7,7;287767
https://www.kinopoisk.ru//film/523362/;Три метра над уровнем неба;Tres metros sobre el cielo;2010;123;Испания;драма;Фернандо Гонзалез Молина;Марио Касас, Мария Вальверде;7,1;220536
https://www.kinopoisk.ru//film/925669/;Идеальные незнакомцы;Perfetti sconosciuti;2015;96;Италия;драма;Паоло Дженовезе;Джузеппе Баттистон, Анна Фольетта;7,7;192191
https://www.kinopoisk.ru//film/627/;Изгой;Cast Away;2000;143;США;драма;Роберт Земекис;Том Хэнкс, Хелен Хант;8,3;354605
https://www.kinopoisk.ru//film/12131/;Лолита;Lolita;1997;137;Франция;драма;Эдриан Лайн;Джереми Айронс, Доминик Суэйн;7,5;69781
https://www.kinopoisk.ru//film/1228069/;Темные воды;Dark Waters;2019;126;США;драма;Тодд Хейнс;Марк Руффало, Энн Хэтэуэй;7,8;127060
https://www.kinopoisk.ru//film/1007049/;Аладдин;Aladdin;2019;128;США;мюзикл;Гай Ричи;Мена Массуд, Наоми Скотт;7,3;360338
https://www.kinopoisk.ru//film/4721/;Александр;Alexander;2004;175;США;боевик;Оливер Стоун;Колин Фаррелл, Анджелина Джоли;7,2;182162
https://www.kinopoisk.ru//film/261636/;Война миров Z;World War Z;2013;116;США;ужасы;Марк Форстер;Брэд Питт, Мирей Инос;0;384770
https://www.kinopoisk.ru//film/5249455/;Майор Гром: Игра;no eng title;0;0;Россия;боевик;Олег Трофим;Тихон Жизневский, Александр Сетейкин;0;0
https://www.kinopoisk.ru//film/8228/;Призрак в доспехах;Koukaku Kidoutai;1995;82;Япония;аниме;Мамору Осии;Ацуко Танака, Акио Оцука;8,0;62541
https://www.kinopoisk.ru//film/2360/;Король Лев;The Lion King;1994;88;США;мультфильм;Роджер Аллерс;Мэттью Бродерик, Джереми Айронс;8,8;651958
https://www.kinopoisk.ru//film/525530/;Блондинка;Blonde;2022;167;США;биография;Эндрю Доминик;Ана де Армас, Эдриан Броуди;0;22367
https://www.kinopoisk.ru//film/1129900/;Тихое место 2;A Quiet Place Part II;2020;97;США;ужасы;Джон Красински;Эмили Блант, Миллисент Симмондс;0;120990
https://www.kinopoisk.ru//film/1287544/;Капитан Марвел 2;The Marvels;2023;0;США;фэнтези;Ниа ДаКоста;Сэмюэл Л. Джексон, Бри Ларсон;0;0
https://www.kinopoisk.ru//film/1254418/;Обратный отсчет;Countdown;2019;90;США;ужасы;Джастин Дек;Элизабет Лэил, Джордан Кэллоуэй;0;65136
https://www.kinopoisk.ru//film/462356/;Уцелевший;Lone Survivor;2013;116;США;военный;Питер Берг;Марк Уолберг, Тейлор Китч;7,1;124895
https://www.kinopoisk.ru//film/690593/;Человек-паук: Возвращение домой;Spider-Man: Homecoming;2017;133;США;фантастика;Джон Уоттс;Том Холланд, Роберт Дауни мл.;7,2;372791
https://www.kinopoisk.ru//film/504465/;Полночь в Париже;Midnight in Paris;2011;94;США;фэнтези;Вуди Аллен;Оуэн Уилсон, Марион Котийяр;7,8;206432
https://www.kinopoisk.ru//film/2441/;Основной инстинкт;Basic Instinct;1992;127;США;триллер;Пол Верховен;Майкл Дуглас, Шэрон Стоун;7,7;129270
https://www.kinopoisk.ru//film/770/;Одиннадцать друзей Оушена;Ocean's Eleven;2001;116;США;криминал;Стивен Содерберг;Джордж Клуни, Брэд Питт;8,1;350099
https://www.kinopoisk.ru//film/4467988/;Хочу замуж;no eng title;2022;106;Россия;комедия;Соня Карпунина;Милош Бикович, Кристина Асмус;0;34360
https://www.kinopoisk.ru//film/4985106/;Красный, белый и королевский синий;Red White & Royal Blue;2023;0;США;мелодрама;Мэттью Лопес;Николас Голицын, Тейлор Захар Перес;0;0
https://www.kinopoisk.ru//film/1115098/;Мир Юрского периода: Господство;Jurassic World: Dominion;2022;147;США;фантастика;Колин Треворроу;Крис Пратт, Брайс Даллас Ховард;0;57521
https://www.kinopoisk.ru//film/1178267/;Сестрёнка;no eng title;2019;94;Россия;драма;Александр Галибин;Арслан Крымчурин, Марта Кесслер;8,3;144719
https://www.kinopoisk.ru//film/502/;12 обезьян;Twelve Monkeys;1995;129;США;фантастика;Терри Гиллиам;Брюс Уиллис, Мэделин Стоу;7,8;170237
https://www.kinopoisk.ru//film/1450722/;Изумительный Морис;The Amazing Maurice;2022;93;Великобритания;мультфильм;Тоби Генкель;Хью Лори, Эмилия Кларк;7,3;104957
https://www.kinopoisk.ru//film/8124/;Один дома;Home Alone;1990;103;США;комедия;Крис Коламбус;Маколей Калкин, Джо Пеши;8,3;0
https://www.kinopoisk.ru//film/5047468/;Холоп 2;no eng title;2023;0;Россия;комедия;Клим Шипенко;Аглая Тарасова, Милош Бикович;0;0
https://www.kinopoisk.ru//film/979148/;Назови меня своим именем;Call Me by Your Name;2017;132;Италия;драма;Лука Гуаданьино;Арми Хаммер, Тимоти Шаламе;7,6;150645
https://www.kinopoisk.ru//film/819281/;Планета обезьян: Война;War for the Planet of the Apes;2017;140;США;фантастика;Мэтт Ривз;Энди Серкис, Вуди Харрельсон;7,0;123189
https://www.kinopoisk.ru//film/13845/;Астерикс и Обеликс против Цезаря;Astrix & Oblix contre Csar;1999;109;Франция;фэнтези;Клод Зиди;Кристиан Клавье, Жерар Депардье;7,3;131649
https://www.kinopoisk.ru//film/42664/;Иван Васильевич меняет профессию;no eng title;1973;88;СССР;комедия;Леонид Гайдай;Александр Демьяненко, Юрий Яковлев;8,8;901057
https://www.kinopoisk.ru//film/5126940/;Сергий против нечисти: Шабаш;no eng title;2022;92;Россия;фэнтези;Кирилл Кузин;Роман Маякин, Лукерья Ильяшенко;0;5933
https://www.kinopoisk.ru//film/81289/;Война миров;War of the Worlds;2005;116;США;фантастика;Стивен Спилберг;Том Круз, Дакота Фаннинг;7,1;225192
https://www.kinopoisk.ru//film/1219149/;Шан-Чи и легенда десяти колец;Shang-Chi and the Legend of the Ten Rings;2021;132;США;фэнтези;Дестин Дэниел Креттон;Симу Лю, Тони Люн Чу Вай;7,3;463491
https://www.kinopoisk.ru//film/663055/;Глубокие воды;Deep Water;2022;115;США;триллер;Эдриан Лайн;Бен Аффлек, Ана де Армас;0;25825
https://www.kinopoisk.ru//film/5353117/;Король и Шут. Фильм о фильме;no eng title;2023;30;Россия;документальный;Анастасия Суворова;no main roles;8,4;8636
https://www.kinopoisk.ru//film/673910/;Враг;Enemy;2013;88;Канада;триллер;Дени Вильнёв;Джейк Джилленхол, Мелани Лоран;0;88869
https://www.kinopoisk.ru//film/714185/;Проект «Адам»;The Adam Project;2022;106;США;фантастика;Шон Леви;Райан Рейнольдс, Уокер Скобелл;0;66490
https://www.kinopoisk.ru//film/84830/;Жмурки;no eng title;2005;111;Россия;комедия;Алексей Балабанов;Алексей Панин, Дмитрий Дюжев;7,2;332638
https://www.kinopoisk.ru//film/84020/;Шрэк Третий;Shrek the Third;2007;93;США;мультфильм;Крис Миллер;Майк Майерс, Эдди Мерфи;0;195712
https://www.kinopoisk.ru//film/522941/;Выживший;The Revenant;2015;156;Гонконг;приключения;Алехандро Гонсалес Иньярриту;Леонардо ДиКаприо, Том Харди;7,8;411418
https://www.kinopoisk.ru//film/462128/;Последнее путешествие «Деметра»;The Last Voyage of the Demeter;2023;0;США;ужасы;Андре Эвредал;Кори Хокинс, Эшлинг Франчози;0;0
https://www.kinopoisk.ru//film/4909600/;Змеиная топь;Quicksand;2023;86;Колумбия;триллер;Андрес Белтран;Каролина Гайтан, Аллан Хоуко;0;987
https://www.kinopoisk.ru//film/4675164/;Стук в хижине;Knock at the Cabin;2023;100;США;триллер;М. Найт Шьямалан;Дэйв Батиста, Джонатан Грофф;0;14766
https://www.kinopoisk.ru//film/1206431/;Отель «Белград»;no eng title;2020;107;Россия;комедия;Константин Статский;Милош Бикович, Диана Пожарская;0;117472
https://www.kinopoisk.ru//film/1068627/;Простая просьба;A Simple Favor;2018;117;США;триллер;Пол Фиг;Анна Кендрик, Блейк Лайвли;0;188601
https://www.kinopoisk.ru//film/349/;Хороший, плохой, злой;Il buono, il brutto, il cattivo;1966;178;Италия;вестерн;Серджио Леоне;Клинт Иствуд, Ли Ван Клиф;8,5;153494
https://www.kinopoisk.ru//film/102146/;Кот в сапогах;Puss in Boots;2011;90;США;мультфильм;Крис Миллер;Антонио Бандерас, Сальма Хайек;7,1;150992
https://www.kinopoisk.ru//film/276376/;Заложница;Taken;2007;90;Великобритания;боевик;Пьер Морель;Лиам Нисон, Мэгги Грэйс;7,9;241625
https://www.kinopoisk.ru//film/405609/;Алиса в Стране чудес;Alice in Wonderland;2010;108;США;фэнтези;Тим Бёртон;Джонни Депп, Миа Васиковска;7,1;355664
https://www.kinopoisk.ru//film/1202296/;Палмер;Palmer;2020;110;США;драма;Фишер Стивенс;Джастин Тимберлейк, Райдер Аллен;7,2;41798
https://www.kinopoisk.ru//film/81297/;Малышка на миллион;Million Dollar Baby;2004;132;США;драма;Клинт Иствуд;Клинт Иствуд, Хилари Суэнк;8,1;270763
https://www.kinopoisk.ru//film/1009784/;Апгрейд;Upgrade;2018;100;Австралия;фантастика;Ли Уоннелл;Логан Маршалл-Грин, Мелани Валльехо;7,6;335509
https://www.kinopoisk.ru//film/1346399/;Статус;no eng title;2023;75;Россия;драма;Виталий Белян;Нурминский, Давид Нуриев;0;0
https://www.kinopoisk.ru//film/4786340/;Warhorse One;no eng title;2023;120;США;боевик;Уильям Кауфман;Джонни Стронг, Athena Durner;0;0
https://www.kinopoisk.ru//film/487409/;Элизиум: Рай не на Земле;Elysium;2013;109;США;фантастика;Нил Бломкамп;Мэтт Дэймон, Алиси Брага;0;219407
https://www.kinopoisk.ru//film/980839/;Купи меня;no eng title;2017;107;Россия;драма;Вадим Перельман;Анна Адамович, Юлия Хлынина;0;83111
https://www.kinopoisk.ru//film/106079/;Тройной форсаж: Токийский дрифт;The Fast and the Furious: Tokyo Drift;2006;104;США;боевик;Джастин Лин;Лукас Блэк, Шэд Мосс;0;185042
https://www.kinopoisk.ru//film/258885/;Пока не сыграл в ящик;The Bucket List;2007;97;США;драма;Роб Райнер;Джек Николсон, Морган Фриман;8,0;243957
https://www.kinopoisk.ru//film/801/;Обитель зла;Resident Evil;2002;100;США;ужасы;Пол У. С. Андерсон;Милла Йовович, Мишель Родригес;7,6;241381
https://www.kinopoisk.ru//film/47382/;Пиджак;The Jacket;2004;102;США;триллер;Джон Мэйбери;Эдриан Броуди, Кира Найтли;7,8;200412
https://www.kinopoisk.ru//film/775727/;Дикие истории;Relatos salvajes;2014;122;Аргентина;триллер;Дамиан Сифрон;Рикардо Дарин, Оскар Мартинес;7,7;142828
https://www.kinopoisk.ru//film/4294267/;Неувольняемый;Irrductible;2022;83;Франция;комедия;Жером Коммандёр;Жером Коммандёр, Летиция Дош;7,0;94612
https://www.kinopoisk.ru//film/1000443/;Балканский рубеж;no eng title;2019;151;Россия;боевик;Андрей Волгин;Антон Пампушный, Гоша Куценко;7,7;294643
https://www.kinopoisk.ru//film/1358430/;Coraline 2 (fan-film);no eng title;2017;14;США;короткометражка;Кристофер Эндрюс;Arianna Kristina Andrews, Yvonne Isaak-Andrews;0;0
https://www.kinopoisk.ru//film/444/;Терминатор 2: Судный день;Terminator 2: Judgment Day;1991;137;США;фантастика;Джеймс Кэмерон;Арнольд Шварценеггер, Линда Хэмилтон;8,3;467663
https://www.kinopoisk.ru//film/1045056/;King’s Man: Начало;The King's Man;2021;131;Великобритания;боевик;Мэттью Вон;Рэйф Файнс, Харрис Дикинсон;0;88388
https://www.kinopoisk.ru//film/588786/;Бункер;La cara oculta;2011;92;Испания;триллер;Андрес Байс;Клара Лаго, Ким Гутьеррес;7,2;81483
https://www.kinopoisk.ru//film/3608/;С широко закрытыми глазами;Eyes Wide Shut;1999;159;США;триллер;Стэнли Кубрик;Том Круз, Николь Кидман;7,5;117496
https://www.kinopoisk.ru//film/4422814/;М3ГАН;M3GAN;2022;102;США;ужасы;Джерард Джонстоун;Эллисон Уильямс, Вайолет Макгроу;0;26091
https://www.kinopoisk.ru//film/102245/;Пекло;Sunshine;2007;107;Великобритания;фантастика;Дэнни Бойл;Киллиан Мерфи, Роуз Бирн;7,3;114859
https://www.kinopoisk.ru//film/992605/;Аритмия;no eng title;2017;116;Россия;мелодрама;Борис Хлебников;Александр Яценко, Ирина Горбачева;7,7;158436
https://www.kinopoisk.ru//film/4317395/;Добро пожаловать в семью;no eng title;2021;120;Беларусь;комедия;Владимир Зинкевич;Владимир Сычев, Светлана Камынина;7,4;293175
https://www.kinopoisk.ru//film/1313198/;Варяг;The Northman;2022;137;США;фэнтези;Роберт Эггерс;Александр Скарсгард, Николь Кидман;0;61645
https://www.kinopoisk.ru//film/885317/;Ученик чудовища;Bakemono no ko;2015;119;Япония;аниме;Мамору Хосода;Сёта Сомэтани, Кодзи Якусё;8,1;120556
https://www.kinopoisk.ru//film/902939/;Малыш на драйве;Baby Driver;2017;113;Великобритания;боевик;Эдгар Райт;Энсел Элгорт, Кевин Спейси;7,2;280633
https://www.kinopoisk.ru//film/280174/;Монстры на каникулах;Hotel Transylvania;2012;91;США;мультфильм;Генндий Тартаковский;Адам Сэндлер, Энди Сэмберг;7,7;284408
https://www.kinopoisk.ru//film/612/;Чёрный ястреб;Black Hawk Down;2001;144;США;военный;Ридли Скотт;Джош Хартнетт, Юэн Макгрегор;7,8;143273
https://www.kinopoisk.ru//film/963343/;Форма голоса;Koe no katachi;2016;130;Япония;аниме;Наоко Ямада;Мию Ирино, Саори Хаями;8,2;118701
https://www.kinopoisk.ru//film/9617/;Крупная рыба;Big Fish;2003;125;США;фэнтези;Тим Бёртон;Юэн Макгрегор, Альберт Финни;8,0;197279
https://www.kinopoisk.ru//film/432724/;Гадкий я;Despicable Me;2010;95;США;мультфильм;Пьер Коффан;Стив Карелл, Джейсон Сигел;7,8;323761
https://www.kinopoisk.ru//film/1183578/;Крэйвен-охотник;Kraven the Hunter;2023;0;США;фантастика;Джей Си Чендор;Аарон Тейлор-Джонсон, Рассел Кроу;0;0
https://www.kinopoisk.ru//film/8366/;Нечто;The Thing;1982;109;США;ужасы;Джон Карпентер;Курт Рассел, Кит Дэвид;7,9;134475
https://www.kinopoisk.ru//film/6437/;Догма;Dogma;1999;123;США;фэнтези;Кевин Смит;Бен Аффлек, Мэтт Дэймон;7,7;137179
https://www.kinopoisk.ru//film/1125892/;Аллея кошмаров;Nightmare Alley;2021;150;США;триллер;Гильермо дель Торо;Брэдли Купер, Кейт Бланшетт;7,1;82395
https://www.kinopoisk.ru//film/427122/;Добро пожаловать в Zомбилэнд;Zombieland;2009;84;США;ужасы;Рубен Фляйшер;Джесси Айзенберг, Вуди Харрельсон;7,4;331204
https://www.kinopoisk.ru//film/780470/;Инферно;Inferno;2016;121;США;боевик;Рон Ховард;Том Хэнкс, Фелисити Джонс;0;122449
https://www.kinopoisk.ru//film/257401/;Ангелы и Демоны;Angels & Demons;2009;133;США;боевик;Рон Ховард;Том Хэнкс, Юэн Макгрегор;7,5;171622
https://www.kinopoisk.ru//film/910353/;Выстрел в пустоту;Shot Caller;2015;120;США;криминал;Рик Роман Во;Николай Костер-Вальдау, Омари Хардвик;7,5;240567
https://www.kinopoisk.ru//film/4886/;Я, робот;I, Robot;2004;115;США;фантастика;Алекс Пройас;Уилл Смит, Бриджет Мойнэхэн;7,8;425967
https://www.kinopoisk.ru//film/2428/;Ведьмина служба доставки;Majo no takkybin;1989;103;Япония;аниме;Хаяо Миядзаки;Минами Такаяма, Рэи Сакума;8,1;104374
https://www.kinopoisk.ru//film/1045942/;Криминальный город;Beomjoe dosi;2017;121;Корея;криминал;Кан Юн-сон;Ма Дон-сок, Юн Ге-сан;7,3;69110
https://www.kinopoisk.ru//film/1009017/;Чёрный Адам;Black Adam;2022;125;США;фантастика;Жауме Кольет-Серра;Дуэйн Джонсон, Элдис Ходж;0;73461
https://www.kinopoisk.ru//film/678549/;Миссия невыполнима: Племя изгоев;Mission: Impossible - Rogue Nation;2015;131;США;боевик;Кристофер Маккуорри;Том Круз, Ребекка Фергюсон;7,1;122472
https://www.kinopoisk.ru//film/1142637/;Быть Сальвадором Дали;Dalland;2022;97;США;драма;Мэри Хэррон;Бен Кингсли, Барбара Зукова;0;4514
https://www.kinopoisk.ru//film/821008/;Зверопой;Sing;2016;108;Япония;мультфильм;Гарт Дженнингс;Мэттью МакКонахи, Риз Уизерспун;7,4;244397
https://www.kinopoisk.ru//film/938643/;мама!;mother!;2017;121;США;ужасы;Даррен Аронофски;Дженнифер Лоуренс, Хавьер Бардем;7,1;144284
https://www.kinopoisk.ru//film/1030157/;Белый парень Рик;White Boy Rick;2018;111;США;драма;Ян Деманж;Мэттью МакКонахи, Ричи Мерритт;0;35485
https://www.kinopoisk.ru//film/4959107/;Банды Парижа;Apaches;2023;93;Франция;боевик;Ромен Киро;Алис Исааз, Нильс Шнайдер;0;1705
https://www.kinopoisk.ru//film/1045993/;Сквозь время;no eng title;2022;105;Россия;фантастика;Александр Богуславский;Виктор Добронравов, Егор Корешков;0;3754
https://www.kinopoisk.ru//film/1406473/;После. Глава 3;After We Fell;2021;98;США;драма;Кастиль Лэндон;Джозефин Лэнгфорд, Хиро Файнс Тиффин;0;108921
https://www.kinopoisk.ru//film/351/;Красота по-американски;American Beauty;1999;122;США;драма;Сэм Мендес;Кевин Спейси, Аннетт Бенинг;8,0;234937
https://www.kinopoisk.ru//film/5622/;Сонная Лощина;Sleepy Hollow;1999;105;США;триллер;Тим Бёртон;Джонни Депп, Кристина Риччи;7,9;292582
https://www.kinopoisk.ru//film/4067/;Голый пистолет;The Naked Gun: From the Files of Police Squad!;1988;85;США;детектив;Дэвид Цукер;Лесли Нильсен, Присцилла Пресли;7,4;77893
https://www.kinopoisk.ru//film/77647/;Горбатая гора;Brokeback Mountain;2005;134;США;вестерн;Энг Ли;Хит Леджер, Джейк Джилленхол;7,6;145721
https://www.kinopoisk.ru//film/1008444/;Дэдпул 3;Deadpool 3;2024;0;США;фантастика;Шон Леви;Райан Рейнольдс, Морена Баккарин;0;0
https://www.kinopoisk.ru//film/668/;Пункт назначения;Final Destination;2000;98;США;ужасы;Джеймс Вон;Девон Сава, Эли Лартер;7,5;156056
https://www.kinopoisk.ru//film/5101781/;Иван Царевич и Серый Волк 5;no eng title;2022;78;Россия;мультфильм;Константин Феоктистов;Никита Ефремов, Александр Боярский;7,4;224751
https://www.kinopoisk.ru//film/497027/;Я видел дьявола;Akmareul boattda;2010;144;Корея;триллер;Ким Джи-ун;Ли Бён-хон, Чхве Мин-сик;7,6;50531
https://www.kinopoisk.ru//film/1044450/;Форсаж: Хоббс и Шоу;Fast & Furious Presents: Hobbs & Shaw;2019;137;США;боевик;Дэвид Литч;Дуэйн Джонсон, Джейсон Стэйтем;0;274305
https://www.kinopoisk.ru//film/959606/;Работа без авторства;Werk ohne Autor;2018;189;Германия;биография;Флориан Хенкель фон Доннерсмарк;Том Шиллинг, Себастьян Кох;8,0;129707
https://www.kinopoisk.ru//film/826373/;Дело Ричарда Джуэлла;Richard Jewell;2019;131;США;драма;Клинт Иствуд;Пол Уолтер Хаузер, Сэм Рокуэлл;7,6;61078
https://www.kinopoisk.ru//film/427855/;Пол: Секретный материальчик;Paul;2011;104;Великобритания;фантастика;Грег Моттола;Саймон Пегг, Ник Фрост;7,2;337493
https://www.kinopoisk.ru//film/703187/;Восточный ветер;Ostwind;2013;106;Германия;приключения;Катя фон Гарнье;Ханна Бинке, Марвин Линке;8,2;95729
https://www.kinopoisk.ru//film/515/;На игле;Trainspotting;1995;93;Великобритания;драма;Дэнни Бойл;Юэн Макгрегор, Юэн Бремнер;8,0;186650
https://www.kinopoisk.ru//film/4476889/;Кокаиновый медведь;Cocaine Bear;2023;95;США;триллер;Элизабет Бэнкс;Кери Рассел, Олден Эренрайк;0;14519
https://www.kinopoisk.ru//film/432725/;Муви 43;Movie 43;2013;100;США;комедия;Стивен Брилл;Хью Джекман, Кейт Уинслет;0;187538
https://www.kinopoisk.ru//film/395523/;Дорога;The Road;2009;111;США;драма;Джон Хиллкоут;Вигго Мортенсен, Коди Смит-Макфи;7,2;139539
https://www.kinopoisk.ru//film/467099/;Прометей;Prometheus;2012;124;США;фантастика;Ридли Скотт;Нуми Рапас, Майкл Фассбендер;7,0;320041
https://www.kinopoisk.ru//film/4304/;Тайное окно;Secret Window;2004;96;США;триллер;Дэвид Кепп;Джонни Депп, Джон Туртурро;7,2;179243
https://www.kinopoisk.ru//film/263447/;Зеркала;Mirrors;2008;110;США;ужасы;Александр Ажа;Кифер Сазерленд, Пола Пэттон;7,1;164564
https://www.kinopoisk.ru//film/277328/;Варкрафт;Warcraft;2016;123;США;фэнтези;Дункан Джонс;Трэвис Фиммел, Пола Пэттон;7,6;372094
https://www.kinopoisk.ru//film/424692/;Сербский фильм;Srpski film;2010;104;Сербия;ужасы;Срджан Спасоевич;Срджан Тодорович, Сергей Трифунович;0;34302
https://www.kinopoisk.ru//film/1282222/;Мой любимый враг;The Hating Game;2021;102;США;мелодрама;Питер Хатчингс;Люси Хейл, Остин Стоуэлл;0;197766
https://www.kinopoisk.ru//film/255129/;Звездный путь;Star Trek;2009;127;США;фантастика;Джей Джей Абрамс;Крис Пайн, Закари Куинто;7,8;212803
https://www.kinopoisk.ru//film/679924/;Патруль времени;Predestination;2013;98;Австралия;фантастика;Майкл Спириг;Итан Хоук, Сара Снук;0;94414
https://www.kinopoisk.ru//film/257898/;Стрелок;Shooter;2007;124;США;боевик;Антуан Фукуа;Марк Уолберг, Майкл Пенья;7,7;304864
https://www.kinopoisk.ru//film/354/;Апокалипсис сегодня;Apocalypse Now;1979;194;США;военный;Фрэнсис Форд Коппола;Марлон Брандо, Мартин Шин;8,1;121949
https://www.kinopoisk.ru//film/580661/;Пиноккио Гильермо дель Торо;Guillermo del Toro's Pinocchio;2022;117;США;мультфильм;Гильермо дель Торо;Юэн Макгрегор, Дэвид Брэдли;7,6;17541
https://www.kinopoisk.ru//film/860537/;Ужасающий;Terrifier;2016;85;США;ужасы;Дэмиен Леоне;Дженна Кэнелл, Саманта Скаффиди;0;22825
https://www.kinopoisk.ru//film/2273/;Быстрый и мертвый;The Quick and the Dead;1995;108;США;вестерн;Сэм Рэйми;Шэрон Стоун, Рассел Кроу;7,3;69704
https://www.kinopoisk.ru//film/468522/;Отряд самоубийц;Suicide Squad;2016;118;США;фантастика;Дэвид Эйр;Марго Робби, Уилл Смит;0;495245
https://www.kinopoisk.ru//film/834394/;В центре внимания;Spotlight;2015;129;США;драма;Том Маккарти;Марк Руффало, Майкл Китон;7,6;138843
https://www.kinopoisk.ru//film/261127/;Рыбка Поньо на утесе;Gake no ue no Ponyo;2008;101;Япония;аниме;Хаяо Миядзаки;Юриа Нара, Хироки Дои;7,9;88170
https://www.kinopoisk.ru//film/84049/;Рапунцель: Запутанная история;Tangled;2010;100;США;мультфильм;Нэйтан Грено;Мэнди Мур, Закари Ливай;8,0;435807
https://www.kinopoisk.ru//film/565816/;Люди как мы;People Like Us;2012;115;США;драма;Алекс Куртцман;Крис Пайн, Элизабет Бэнкс;7,2;15987
https://www.kinopoisk.ru//film/439650/;Под куполом цирка;no eng title;1989;110;СССР;комедия;Владимир Семаков;Михаил Пуговкин, Александр Кулямин;0;373
https://www.kinopoisk.ru//film/252626/;В диких условиях;Into the Wild;2007;148;США;драма;Шон Пенн;Эмиль Хирш, Хэл Холбрук;7,9;142056
https://www.kinopoisk.ru//film/466581/;Хранители снов;Rise of the Guardians;2012;97;США;мультфильм;Питер Рэмзи;Крис Пайн, Алек Болдуин;7,9;256825
https://www.kinopoisk.ru//film/4740373/;Супер Майк: Последний танец;Magic Mike's Last Dance;2023;112;США;драма;Стивен Содерберг;Ченнинг Татум, Сальма Хайек;0;8159
https://www.kinopoisk.ru//film/651628/;Пиксели;Pixels;2015;106;США;фантастика;Крис Коламбус;Адам Сэндлер, Кевин Джеймс;0;159739
https://www.kinopoisk.ru//film/4499838/;Бескрайний бассейн;Infinity Pool;2023;117;Канада;фантастика;Брэндон Кроненберг;Александр Скарсгард, Миа Гот;0;7476
https://www.kinopoisk.ru//film/78378/;Парфюмер: История одного убийцы;Perfume: The Story of a Murderer;2006;147;Германия;фэнтези;Том Тыквер;Бен Уишоу, Дастин Хоффман;7,7;262927
https://www.kinopoisk.ru//film/1221181/;Человек, который нарисовал Бога;L'uomo che disegn Dio;2022;100;Италия;драма;Франко Неро;Франко Неро, Стефания Рокка;7,0;28754
https://www.kinopoisk.ru//film/726838/;Кролик Джоджо;Jojo Rabbit;2019;108;Новая;комедия;Тайка Вайтити;Роман Гриффин Дэвис, Томасин Маккензи;7,9;129373
https://www.kinopoisk.ru//film/678975/;Need for Speed: Жажда скорости;Need for Speed;2014;130;США;боевик;Скотт Во;Аарон Пол, Доминик Купер;0;131755
https://www.kinopoisk.ru//film/5106374/;Король неба;Chang kong zhi wang;2023;127;Китай;боевик;Лю Сяоши;Ван Ибо, Ху Цзюнь;7,7;2707
https://www.kinopoisk.ru//film/929348/;Одаренная;Gifted;2017;101;США;драма;Марк Уэбб;Крис Эванс, Маккенна Грейс;8,0;288155
https://www.kinopoisk.ru//film/1100425/;Морбиус;Morbius;2022;104;США;ужасы;Даниэль Эспиноса;Джаред Лето, Мэтт Смит;0;94258
https://www.kinopoisk.ru//film/402/;Фарго;Fargo;1995;98;США;триллер;Джоэл Коэн;Фрэнсис Макдорманд, Уильям Х. Мэйси;7,6;120499
https://www.kinopoisk.ru//film/406403/;Треугольник;Triangle;2009;99;Великобритания;фантастика;Кристофер Смит;Мелисса Джордж, Лиам Хемсворт;0;93656
https://www.kinopoisk.ru//film/880/;Чего хотят женщины;What Women Want;2000;127;США;мелодрама;Нэнси Майерс;Мэл Гибсон, Хелен Хант;7,7;232401
https://www.kinopoisk.ru//film/1421591/;Небо;no eng title;2021;126;Россия;военный;Игорь Копылов;Игорь Петренко, Иван Батарев;7,3;69131
https://www.kinopoisk.ru//film/4695/;Лицо со шрамом;Scarface;1983;170;США;драма;Брайан Де Пальма;Аль Пачино, Стивен Бауэр;8,2;242223
https://www.kinopoisk.ru//film/1290289/;Кошачьи миры Луиса Уэйна;The Electrical Life of Louis Wain;2021;111;Великобритания;биография;Уилл Шарп;Бенедикт Камбербэтч, Клэр Фой;7,4;88038
https://www.kinopoisk.ru//film/1210742/;Мармадюк;Marmaduke;2022;88;США;мультфильм;Марк А.З. Диппе;Пит Дэвидсон, Дж.К. Симмонс;0;3799
https://www.kinopoisk.ru//film/843463/;Кловерфилд, 10;10 Cloverfield Lane;2016;103;США;триллер;Дэн Трахтенберг;Джон Гудман, Мэри Элизабет Уинстэд;0;135343
